COU,Country,Year,Life Expectancy at Birth,Population
,Romania,1978,69.96000000000001,21951467.0
,Romania,1979,70.25750000000001,22090484.0
,Romania,1980,70.64047619047618,22207284.0
,Romania,1981,70.94523809523811,22353071.0
,Romania,1982,71.26279069767442,22475742.0
,Romania,1983,71.37380952380954,22560476.0
,Romania,1984,71.6857142857143,22640545.0
,Romania,1985,71.94651162790699,22732997.0
,Romania,1986,72.32558139534882,22836836.0
,Romania,1987,72.61860465116278,22949427.0
,Romania,1988,72.83023255813954,23057660.0
,Romania,1989,73.0093023255814,23161460.0
,Romania,1990,73.19534883720932,23201832.0
,Romania,1991,73.3325581395349,23001160.0
,Romania,1992,73.53023255813952,22794284.0
,Romania,1993,73.57906976744184,22763283.0
,Romania,1994,73.84883720930233,22730216.0
,Romania,1995,73.97441860465115,22684268.0
,Romania,1996,74.35813953488372,22619005.0
,Romania,1997,74.63720930232556,22553982.0
,Romania,1998,74.83720930232558,22507354.0
,Romania,1999,74.99534883720929,22472043.0
,Romania,2000,75.27441860465116,22442973.0
,Romania,2001,75.54418604651163,22131974.0
,Romania,2002,75.57954545454548,21675775.0
,Romania,2003,75.72954545454546,21574365.0
,Romania,2004,76.17045454545453,21451845.0
,Romania,2005,76.33181818181816,21319673.0
,Romania,2006,76.67727272727275,21193749.0
,Romania,2007,76.88409090909089,20882980.0
,Romania,2008,77.23409090909091,20537848.0
,Romania,2009,77.5318181818182,20367437.0
,Romania,2010,77.81590909090909,20246798.0
,Romania,2011,78.14772727272724,20147657.0
,Romania,2012,78.30454545454546,20060182.0
,Romania,2013,78.64318181818182,19988694.0
,Romania,2014,78.97272727272728,19916451.0
,Romania,2015,78.95681818181819,19822250.0
,Romania,2016,79.21363636363637,19706529.0
,Romania,2017,79.34090909090908,19588146.0
,Romania,2018,79.48636363636366,19471332.0
RUS,Russia,1964,67.7,125412625.0
RUS,Russia,1965,67.8,126483875.0
RUS,Russia,1966,67.9,127395883.0
RUS,Russia,1967,68.0,128164764.0
RUS,Russia,1968,68.0,128836021.0
RUS,Russia,1969,68.0,129472835.0
RUS,Russia,1970,68.3,130123431.0
RUS,Russia,1971,68.5,130805201.0
RUS,Russia,1972,68.4,131514099.0
RUS,Russia,1973,68.4,132250780.0
RUS,Russia,1974,68.5,133008905.0
RUS,Russia,1975,67.9,133784384.0
RUS,Russia,1976,67.6,134580091.0
RUS,Russia,1977,67.5,135402802.0
RUS,Russia,1978,67.5,136255397.0
RUS,Russia,1979,67.3,137140562.0
RUS,Russia,1980,67.2,138058710.0
RUS,Russia,1981,67.4,139002314.0
RUS,Russia,1982,67.9,139964753.0
RUS,Russia,1983,67.8,140946861.0
RUS,Russia,1984,67.3,141950629.0
RUS,Russia,1985,68.0,142971168.0
RUS,Russia,1986,69.5,144011513.0
RUS,Russia,1987,69.6,145051663.0
RUS,Russia,1988,69.6,146035578.0
RUS,Russia,1989,69.3,146890544.0
RUS,Russia,1990,69.0,147969413.0
RUS,Russia,1991,68.8,148394220.0
RUS,Russia,1992,67.8,148538190.0
RUS,Russia,1993,65.3,148458780.0
RUS,Russia,1994,64.3,148407906.0
RUS,Russia,1995,64.9,148375796.0
RUS,Russia,1996,66.0,148160121.0
RUS,Russia,1997,66.8,147915371.0
RUS,Russia,1998,67.2,147670787.0
RUS,Russia,1999,66.1,147214777.0
RUS,Russia,2000,65.6,146596873.0
RUS,Russia,2001,65.5,145976465.0
RUS,Russia,2002,65.3,145306489.0
RUS,Russia,2003,65.2,144565937.0
RUS,Russia,2004,65.6,143821218.0
RUS,Russia,2005,65.7,143113885.0
RUS,Russia,2006,66.9,142487259.0
RUS,Russia,2007,67.7,142114903.0
RUS,Russia,2008,68.1,141956413.0
RUS,Russia,2009,68.8,141909248.0
RUS,Russia,2010,69.0,142389969.0
RUS,Russia,2011,69.8,142960911.0
RUS,Russia,2012,70.2,143201721.0
RUS,Russia,2013,70.7,143506995.0
RUS,Russia,2014,70.9,143819657.0
RUS,Russia,2015,71.3,144096881.0
RUS,Russia,2016,71.8,144342400.0
RUS,Russia,2017,72.6,144496738.0
RUS,Russia,2018,72.8,144491104.0
,Saudi Arabia,1964,65.31290322580645,4677404.0
,Saudi Arabia,1965,65.55161290322582,4843635.0
,Saudi Arabia,1966,66.05625,5015204.0
,Saudi Arabia,1967,66.396875,5194846.0
,Saudi Arabia,1968,66.66363636363637,5387486.0
,Saudi Arabia,1969,66.69687499999998,5599628.0
,Saudi Arabia,1970,67.49743589743589,5836389.0
,Saudi Arabia,1971,67.93750000000003,6100994.0
,Saudi Arabia,1972,67.98648648648648,6393894.0
,Saudi Arabia,1973,68.22972972972973,6714095.0
,Saudi Arabia,1974,68.62894736842104,7059334.0
,Saudi Arabia,1975,68.99487179487178,7428703.0
,Saudi Arabia,1976,69.4125,7818613.0
,Saudi Arabia,1977,69.72051282051282,8231604.0
,Saudi Arabia,1978,69.96000000000001,8679840.0
,Saudi Arabia,1979,70.25750000000001,9179621.0
,Saudi Arabia,1980,70.64047619047618,9740599.0
,Saudi Arabia,1981,70.94523809523811,10366661.0
,Saudi Arabia,1982,71.26279069767442,11048080.0
,Saudi Arabia,1983,71.37380952380954,11763837.0
,Saudi Arabia,1984,71.6857142857143,12484967.0
,Saudi Arabia,1985,71.94651162790699,13189115.0
,Saudi Arabia,1986,72.32558139534882,13869012.0
,Saudi Arabia,1987,72.61860465116278,14525660.0
,Saudi Arabia,1988,72.83023255813954,15155223.0
,Saudi Arabia,1989,73.0093023255814,15755944.0
,Saudi Arabia,1990,73.19534883720932,16326815.0
,Saudi Arabia,1991,73.3325581395349,16867829.0
,Saudi Arabia,1992,73.53023255813952,17378833.0
,Saudi Arabia,1993,73.57906976744184,17859750.0
,Saudi Arabia,1994,73.84883720930233,18311090.0
,Saudi Arabia,1995,73.97441860465115,18735841.0
,Saudi Arabia,1996,74.35813953488372,19131578.0
,Saudi Arabia,1997,74.63720930232556,19505576.0
,Saudi Arabia,1998,74.83720930232558,19882458.0
,Saudi Arabia,1999,74.99534883720929,20294406.0
,Saudi Arabia,2000,75.27441860465116,20764312.0
,Saudi Arabia,2001,75.54418604651163,21303592.0
,Saudi Arabia,2002,75.57954545454548,21906308.0
,Saudi Arabia,2003,75.72954545454546,22556425.0
,Saudi Arabia,2004,76.17045454545453,23228890.0
,Saudi Arabia,2005,76.33181818181816,23905654.0
,Saudi Arabia,2006,76.67727272727275,24578301.0
,Saudi Arabia,2007,76.88409090909089,25252569.0
,Saudi Arabia,2008,77.23409090909091,25940770.0
,Saudi Arabia,2009,77.5318181818182,26661492.0
,Saudi Arabia,2010,77.81590909090909,27425676.0
,Saudi Arabia,2011,78.14772727272724,28238020.0
,Saudi Arabia,2012,78.30454545454546,29086357.0
,Saudi Arabia,2013,78.64318181818182,29944476.0
,Saudi Arabia,2014,78.97272727272728,30776722.0
,Saudi Arabia,2015,78.95681818181819,31557144.0
,Saudi Arabia,2016,79.21363636363637,31787580.0
,Saudi Arabia,2017,79.34090909090908,32612641.0
,Saudi Arabia,2018,79.48636363636366,33413660.0
,Singapore,1964,65.31290322580645,1841600.0
,Singapore,1965,65.55161290322582,1886900.0
,Singapore,1966,66.05625,1934400.0
,Singapore,1967,66.396875,1977600.0
,Singapore,1968,66.66363636363637,2012000.0
,Singapore,1969,66.69687499999998,2042500.0
,Singapore,1970,67.49743589743589,2013563.0
,Singapore,1971,67.93750000000003,2112900.0
,Singapore,1972,67.98648648648648,2152400.0
,Singapore,1973,68.22972972972973,2193000.0
,Singapore,1974,68.62894736842104,2229800.0
,Singapore,1975,68.99487179487178,2262600.0
,Singapore,1976,69.4125,2293300.0
,Singapore,1977,69.72051282051282,2325300.0
,Singapore,1978,69.96000000000001,2353600.0
,Singapore,1979,70.25750000000001,2383500.0
,Singapore,1980,70.64047619047618,2282125.0
,Singapore,1981,70.94523809523811,2324403.0
,Singapore,1982,71.26279069767442,2365707.0
,Singapore,1983,71.37380952380954,2406165.0
,Singapore,1984,71.6857142857143,2443705.0
,Singapore,1985,71.94651162790699,2482615.0
,Singapore,1986,72.32558139534882,2518598.0
,Singapore,1987,72.61860465116278,2553864.0
,Singapore,1988,72.83023255813954,2598458.0
,Singapore,1989,73.0093023255814,2647627.0
,Singapore,1990,73.19534883720932,2735868.0
,Singapore,1991,73.3325581395349,2794704.0
,Singapore,1992,73.53023255813952,2849754.0
,Singapore,1993,73.57906976744184,2904547.0
,Singapore,1994,73.84883720930233,2959350.0
,Singapore,1995,73.97441860465115,3013515.0
,Singapore,1996,74.35813953488372,3068132.0
,Singapore,1997,74.63720930232556,3123403.0
,Singapore,1998,74.83720930232558,3180018.0
,Singapore,1999,74.99534883720929,3229681.0
,Singapore,2000,75.27441860465116,3273363.0
,Singapore,2001,75.54418604651163,3325902.0
,Singapore,2002,75.57954545454548,3382944.0
,Singapore,2003,75.72954545454546,3366891.0
,Singapore,2004,76.17045454545453,3413266.0
,Singapore,2005,76.33181818181816,3467814.0
,Singapore,2006,76.67727272727275,3525894.0
,Singapore,2007,76.88409090909089,3583082.0
,Singapore,2008,77.23409090909091,3642659.0
,Singapore,2009,77.5318181818182,3733876.0
,Singapore,2010,77.81590909090909,3771721.0
,Singapore,2011,78.14772727272724,3789251.0
,Singapore,2012,78.30454545454546,3818205.0
,Singapore,2013,78.64318181818182,3844751.0
,Singapore,2014,78.97272727272728,3870739.0
,Singapore,2015,78.95681818181819,3902690.0
,Singapore,2016,79.21363636363637,3933559.0
,Singapore,2017,79.34090909090908,3965796.0
,Singapore,2018,79.48636363636366,3994283.0
,Slovenia,1964,65.31290322580645,1630553.0
,Slovenia,1965,65.55161290322582,1650413.0
,Slovenia,1966,66.05625,1669606.0
,Slovenia,1967,66.396875,1690939.0
,Slovenia,1968,66.66363636363637,1703708.0
,Slovenia,1969,66.69687499999998,1714022.0
SVN,Slovenia,1970,68.7,1726513.0
,Slovenia,1971,67.93750000000003,1729941.0
,Slovenia,1972,67.98648648648648,1741343.0
,Slovenia,1973,68.22972972972973,1753296.0
,Slovenia,1974,68.62894736842104,1766040.0
,Slovenia,1975,68.99487179487178,1778454.0
,Slovenia,1976,69.4125,1786977.0
,Slovenia,1977,69.72051282051282,1799384.0
,Slovenia,1978,69.96000000000001,1810997.0
,Slovenia,1979,70.25750000000001,1824001.0
,Slovenia,1980,70.64047619047618,1884477.0
,Slovenia,1981,70.94523809523811,1896133.0
SVN,Slovenia,1982,71.2,1910335.0
SVN,Slovenia,1983,71.0,1922322.0
SVN,Slovenia,1984,71.4,1932154.0
SVN,Slovenia,1985,71.9,1941640.0
SVN,Slovenia,1986,72.4,1980718.0
SVN,Slovenia,1987,72.4,1989462.0
SVN,Slovenia,1988,73.0,1999988.0
SVN,Slovenia,1989,73.4,1999404.0
SVN,Slovenia,1990,73.8,1998090.0
SVN,Slovenia,1991,73.5,2001768.0
SVN,Slovenia,1992,73.6,1995832.0
SVN,Slovenia,1993,73.5,1990623.0
SVN,Slovenia,1994,74.0,1988850.0
SVN,Slovenia,1995,74.7,1987505.0
SVN,Slovenia,1996,75.1,1991169.0
SVN,Slovenia,1997,75.1,1986848.0
SVN,Slovenia,1998,75.3,1982603.0
SVN,Slovenia,1999,75.7,1985557.0
SVN,Slovenia,2000,76.1,1990272.0
SVN,Slovenia,2001,76.4,1992035.0
SVN,Slovenia,2002,76.6,1995718.0
SVN,Slovenia,2003,76.4,1996773.0
SVN,Slovenia,2004,77.2,1997004.0
SVN,Slovenia,2005,77.4,2001114.0
SVN,Slovenia,2006,78.3,2008516.0
SVN,Slovenia,2007,78.3,2019406.0
SVN,Slovenia,2008,79.1,2022629.0
SVN,Slovenia,2009,79.3,2042335.0
SVN,Slovenia,2010,79.8,2049261.0
SVN,Slovenia,2011,80.1,2052496.0
SVN,Slovenia,2012,80.2,2056262.0
SVN,Slovenia,2013,80.4,2059114.0
SVN,Slovenia,2014,81.2,2061623.0
SVN,Slovenia,2015,80.9,2063077.0
SVN,Slovenia,2016,81.3,2064241.0
SVN,Slovenia,2017,81.1,2066161.0
SVN,Slovenia,2018,81.5,2070050.0
ZAF,South Africa,1964,50.0,19412975.0
ZAF,South Africa,1965,50.4,19942303.0
ZAF,South Africa,1966,50.8,20486439.0
ZAF,South Africa,1967,51.2,21045785.0
ZAF,South Africa,1968,51.7,21622590.0
ZAF,South Africa,1969,52.2,22219897.0
ZAF,South Africa,1970,52.7,22839451.0
ZAF,South Africa,1971,53.2,23482813.0
ZAF,South Africa,1972,53.8,24148137.0
ZAF,South Africa,1973,54.4,24829693.0
ZAF,South Africa,1974,54.9,25519604.0
ZAF,South Africa,1975,55.5,26212405.0
ZAF,South Africa,1976,56.1,26904349.0
ZAF,South Africa,1977,56.6,27597297.0
ZAF,South Africa,1978,57.1,28298150.0
ZAF,South Africa,1979,57.7,29017049.0
ZAF,South Africa,1980,58.2,29760471.0
ZAF,South Africa,1981,58.7,30532954.0
ZAF,South Africa,1982,59.3,31330259.0
ZAF,South Africa,1983,59.8,32139708.0
ZAF,South Africa,1984,60.4,32943584.0
ZAF,South Africa,1985,61.0,33730148.0
ZAF,South Africa,1986,61.6,34490419.0
ZAF,South Africa,1987,62.2,35230249.0
ZAF,South Africa,1988,62.7,35970537.0
ZAF,South Africa,1989,63.1,36740883.0
ZAF,South Africa,1990,63.4,37560525.0
ZAF,South Africa,1991,63.5,38437855.0
ZAF,South Africa,1992,63.4,39360225.0
ZAF,South Africa,1993,63.0,40300161.0
ZAF,South Africa,1994,62.5,41218901.0
ZAF,South Africa,1995,61.7,42088165.0
ZAF,South Africa,1996,60.7,42898520.0
ZAF,South Africa,1997,59.6,43657024.0
ZAF,South Africa,1998,58.5,44372112.0
ZAF,South Africa,1999,57.3,45058775.0
ZAF,South Africa,2000,56.2,45728315.0
ZAF,South Africa,2001,55.2,46385006.0
ZAF,South Africa,2002,54.4,45765710.0
ZAF,South Africa,2003,53.8,46243716.0
ZAF,South Africa,2004,53.5,46741256.0
ZAF,South Africa,2005,53.5,47268914.0
ZAF,South Africa,2006,53.9,47839908.0
ZAF,South Africa,2007,54.5,48476016.0
ZAF,South Africa,2008,55.4,49176550.0
ZAF,South Africa,2009,56.5,49928233.0
ZAF,South Africa,2010,57.7,50724112.0
ZAF,South Africa,2011,59.0,51550684.0
ZAF,South Africa,2012,60.1,52409724.0
ZAF,South Africa,2013,61.2,53282289.0
ZAF,South Africa,2014,62.0,54166787.0
ZAF,South Africa,2015,62.7,55055626.0
ZAF,South Africa,2016,63.2,55946872.0
ZAF,South Africa,2017,63.6,56837474.0
ZAF,South Africa,2018,63.9,57725606.0
,World,1964,65.31290322580645,3273670772.0
,World,1965,65.55161290322582,3339592688.0
,World,1966,66.05625,3408121405.0
,World,1967,66.396875,3479053821.0
,World,1968,66.66363636363637,3551880700.0
,World,1969,66.69687499999998,3625905514.0
,World,1970,67.49743589743589,3700577650.0
,World,1971,67.93750000000003,3775790900.0
,World,1972,67.98648648648648,3851545181.0
,World,1973,68.22972972972973,3927538695.0
,World,1974,68.62894736842104,4003448151.0
,World,1975,68.99487179487178,4079087198.0
,World,1976,69.4125,4154287594.0
,World,1977,69.72051282051282,4229201257.0
,World,1978,69.96000000000001,4304377112.0
,World,1979,70.25750000000001,4380585755.0
,World,1980,70.64047619047618,4458411534.0
,World,1981,70.94523809523811,4537845777.0
,World,1982,71.26279069767442,4618776168.0
,World,1983,71.37380952380954,4701530843.0
,World,1984,71.6857142857143,4786483862.0
,World,1985,71.94651162790699,4873781796.0
,World,1986,72.32558139534882,4963633228.0
,World,1987,72.61860465116278,5055636132.0
,World,1988,72.83023255813954,5148556956.0
,World,1989,73.0093023255814,5240735117.0
,World,1990,73.19534883720932,5330943460.0
,World,1991,73.3325581395349,5418758803.0
,World,1992,73.53023255813952,5504401149.0
,World,1993,73.57906976744184,5588094837.0
,World,1994,73.84883720930233,5670319703.0
,World,1995,73.97441860465115,5751474416.0
,World,1996,74.35813953488372,5831565020.0
,World,1997,74.63720930232556,5910566295.0
,World,1998,74.83720930232558,5988846103.0
,World,1999,74.99534883720929,6066867391.0
,World,2000,75.27441860465116,6145006989.0
,World,2001,75.54418604651163,6223412158.0
,World,2002,75.57954545454548,6302149639.0
,World,2003,75.72954545454546,6381408987.0
,World,2004,76.17045454545453,6461370865.0
,World,2005,76.33181818181816,6542159383.0
,World,2006,76.67727272727275,6623847913.0
,World,2007,76.88409090909089,6706418593.0
,World,2008,77.23409090909091,6789771253.0
,World,2009,77.5318181818182,6873741054.0
,World,2010,77.81590909090909,6958169159.0
,World,2011,78.14772727272724,7043008586.0
,World,2012,78.30454545454546,7128176935.0
,World,2013,78.64318181818182,7213426452.0
,World,2014,78.97272727272728,7298453033.0
,World,2015,78.95681818181819,7383008820.0
,World,2016,79.21363636363637,7466964280.0
,World,2017,79.34090909090908,7550262101.0
,World,2018,79.48636363636366,7632819325.0
,G20,1964,65.31290322580645,2388734828.0
,G20,1965,65.55161290322582,2432630275.0
,G20,1966,66.05625,2477988333.0
,G20,1967,66.396875,2525649871.0
,G20,1968,66.66363636363637,2574414771.0
,G20,1969,66.69687499999998,2624354097.0
,G20,1970,67.49743589743589,2674325916.0
,G20,1971,67.93750000000003,2725508199.0
,G20,1972,67.98648648648648,2776729912.0
,G20,1973,68.22972972972973,2827413683.0
,G20,1974,68.62894736842104,2877372644.0
,G20,1975,68.99487179487178,2926537736.0
,G20,1976,69.4125,2974157202.0
,G20,1977,69.72051282051282,3020913177.0
,G20,1978,69.96000000000001,3067339496.0
,G20,1979,70.25750000000001,3114074933.0
,G20,1980,70.64047619047618,3162483068.0
,G20,1981,70.94523809523811,3210652944.0
,G20,1982,71.26279069767442,3259027364.0
,G20,1983,71.37380952380954,3308220369.0
,G20,1984,71.6857142857143,3358517581.0
,G20,1985,71.94651162790699,3410424587.0
,G20,1986,72.32558139534882,3464200023.0
,G20,1987,72.61860465116278,3519215318.0
,G20,1988,72.83023255813954,3574829474.0
,G20,1989,73.0093023255814,3629776154.0
,G20,1990,73.19534883720932,3683471388.0
,G20,1991,73.3325581395349,3736277506.0
,G20,1992,73.53023255813952,3785660383.0
,G20,1993,73.57906976744184,3832750439.0
,G20,1994,73.84883720930233,3877996630.0
,G20,1995,73.97441860465115,3922073423.0
,G20,1996,74.35813953488372,3964871832.0
,G20,1997,74.63720930232556,4006642937.0
,G20,1998,74.83720930232558,4047370220.0
,G20,1999,74.99534883720929,4087534548.0
,G20,2000,75.27441860465116,4128026687.0
,G20,2001,75.54418604651163,4167607608.0
,G20,2002,75.57954545454548,4205746698.0
,G20,2003,75.72954545454546,4245150311.0
,G20,2004,76.17045454545453,4284481943.0
,G20,2005,76.33181818181816,4323960216.0
,G20,2006,76.67727272727275,4363572942.0
,G20,2007,76.88409090909089,4403733216.0
,G20,2008,77.23409090909091,4444180921.0
,G20,2009,77.5318181818182,4483806528.0
,G20,2010,77.81590909090909,4519624729.0
,G20,2011,78.14772727272724,4556834925.0
,G20,2012,78.30454545454546,4594646713.0
,G20,2013,78.64318181818182,4632240533.0
,G20,2014,78.97272727272728,4669929831.0
,G20,2015,78.95681818181819,4706471371.0
,G20,2016,79.21363636363637,4741896267.0
,G20,2017,79.34090909090908,4776332563.0
,G20,2018,79.48636363636366,4809944671.0
,European Union (28 countries),1964,65.31290322580645,423344889.0
,European Union (28 countries),1965,65.55161290322582,426855679.0
,European Union (28 countries),1966,66.05625,429957082.0
,European Union (28 countries),1967,66.396875,432983791.0
,European Union (28 countries),1968,66.66363636363637,435677712.0
,European Union (28 countries),1969,66.69687499999998,438549682.0
,European Union (28 countries),1970,67.49743589743589,440724041.0
,European Union (28 countries),1971,67.93750000000003,443165619.0
,European Union (28 countries),1972,67.98648648648648,445977292.0
,European Union (28 countries),1973,68.22972972972973,448584383.0
,European Union (28 countries),1974,68.62894736842104,450977647.0
,European Union (28 countries),1975,68.99487179487178,453230802.0
,European Union (28 countries),1976,69.4125,455302767.0
,European Union (28 countries),1977,69.72051282051282,457299125.0
,European Union (28 countries),1978,69.96000000000001,459216123.0
,European Union (28 countries),1979,70.25750000000001,461027975.0
,European Union (28 countries),1980,70.64047619047618,462976988.0
,European Union (28 countries),1981,70.94523809523811,464680718.0
,European Union (28 countries),1982,71.26279069767442,465807850.0
,European Union (28 countries),1983,71.37380952380954,466876478.0
,European Union (28 countries),1984,71.6857142857143,467881150.0
,European Union (28 countries),1985,71.94651162790699,468960685.0
,European Union (28 countries),1986,72.32558139534882,470182543.0
,European Union (28 countries),1987,72.61860465116278,471477553.0
,European Union (28 countries),1988,72.83023255813954,472949149.0
,European Union (28 countries),1989,73.0093023255814,474460706.0
,European Union (28 countries),1990,73.19534883720932,475933851.0
,European Union (28 countries),1991,73.3325581395349,478723976.0
,European Union (28 countries),1992,73.53023255813952,480165732.0
,European Union (28 countries),1993,73.57906976744184,481559075.0
,European Union (28 countries),1994,73.84883720930233,482615362.0
,European Union (28 countries),1995,73.97441860465115,483519568.0
,European Union (28 countries),1996,74.35813953488372,484344995.0
,European Union (28 countries),1997,74.63720930232556,485076750.0
,European Union (28 countries),1998,74.83720930232558,485731663.0
,European Union (28 countries),1999,74.99534883720929,486577554.0
,European Union (28 countries),2000,75.27441860465116,487732368.0
,European Union (28 countries),2001,75.54418604651163,488457887.0
,European Union (28 countries),2002,75.57954545454548,489712694.0
,European Union (28 countries),2003,75.72954545454546,491562400.0
,European Union (28 countries),2004,76.17045454545453,493422331.0
,European Union (28 countries),2005,76.33181818181816,495497820.0
,European Union (28 countries),2006,76.67727272727275,497262107.0
,European Union (28 countries),2007,76.88409090909089,499283942.0
,European Union (28 countries),2008,77.23409090909091,501249177.0
,European Union (28 countries),2009,77.5318181818182,502722092.0
,European Union (28 countries),2010,77.81590909090909,504286223.0
,European Union (28 countries),2011,78.14772727272724,503891769.0
,European Union (28 countries),2012,78.30454545454546,504985115.0
,European Union (28 countries),2013,78.64318181818182,506412977.0
,European Union (28 countries),2014,78.97272727272728,508243486.0
,European Union (28 countries),2015,78.95681818181819,509672282.0
,European Union (28 countries),2016,79.21363636363637,511152390.0
,European Union (28 countries),2017,79.34090909090908,512151635.0
,European Union (28 countries),2018,79.48636363636366,513179223.0
,OECD - Total,1964,65.31290322580645,835211801.0
,OECD - Total,1965,65.55161290322582,845848608.0
,OECD - Total,1966,66.05625,855611107.0
,OECD - Total,1967,66.396875,865573047.0
,OECD - Total,1968,66.66363636363637,875326790.0
,OECD - Total,1969,66.69687499999998,885107683.0
,OECD - Total,1970,67.49743589743589,894555966.0
,OECD - Total,1971,67.93750000000003,905011600.0
,OECD - Total,1972,67.98648648648648,915430633.0
,OECD - Total,1973,68.22972972972973,925334276.0
,OECD - Total,1974,68.62894736842104,935023540.0
,OECD - Total,1975,68.99487179487178,944542310.0
,OECD - Total,1976,69.4125,953372855.0
,OECD - Total,1977,69.72051282051282,962170486.0
,OECD - Total,1978,69.96000000000001,971024327.0
,OECD - Total,1979,70.25750000000001,979933040.0
,OECD - Total,1980,70.64047619047618,988766734.0
,OECD - Total,1981,70.94523809523811,997611298.0
,OECD - Total,1982,71.26279069767442,1006103884.0
,OECD - Total,1983,71.37380952380954,1014236972.0
,OECD - Total,1984,71.6857142857143,1022048263.0
,OECD - Total,1985,71.94651162790699,1029917012.0
,OECD - Total,1986,72.32558139534882,1037893938.0
,OECD - Total,1987,72.61860465116278,1045677351.0
,OECD - Total,1988,72.83023255813954,1053653267.0
,OECD - Total,1989,73.0093023255814,1062024612.0
,OECD - Total,1990,73.19534883720932,1070890025.0
,OECD - Total,1991,73.3325581395349,1082066179.0
,OECD - Total,1992,73.53023255813952,1091918507.0
,OECD - Total,1993,73.57906976744184,1101074141.0
,OECD - Total,1994,73.84883720930233,1109602497.0
,OECD - Total,1995,73.97441860465115,1117906796.0
,OECD - Total,1996,74.35813953488372,1126062186.0
,OECD - Total,1997,74.63720930232556,1134188533.0
,OECD - Total,1998,74.83720930232558,1141965661.0
,OECD - Total,1999,74.99534883720929,1149781576.0
,OECD - Total,2000,75.27441860465116,1157922898.0
,OECD - Total,2001,75.54418604651163,1165984021.0
,OECD - Total,2002,75.57954545454548,1174166054.0
,OECD - Total,2003,75.72954545454546,1182226578.0
,OECD - Total,2004,76.17045454545453,1190327709.0
,OECD - Total,2005,76.33181818181816,1198664295.0
,OECD - Total,2006,76.67727272727275,1207224137.0
,OECD - Total,2007,76.88409090909089,1216429900.0
,OECD - Total,2008,77.23409090909091,1225897618.0
,OECD - Total,2009,77.5318181818182,1234509706.0
,OECD - Total,2010,77.81590909090909,1243038933.0
,OECD - Total,2011,78.14772727272724,1249055540.0
,OECD - Total,2012,78.30454545454546,1256390205.0
,OECD - Total,2013,78.64318181818182,1263936688.0
,OECD - Total,2014,78.97272727272728,1272145740.0
,OECD - Total,2015,78.95681818181819,1279863664.0
,OECD - Total,2016,79.21363636363637,1287731405.0
,OECD - Total,2017,79.34090909090908,1294830176.0
,OECD - Total,2018,79.48636363636366,1301969697.0
