COU,Country,Year,Life Expectancy at Birth,Population
CHN,China (People's Republic of),2003,72.5,1306343911.0
CHN,China (People's Republic of),2004,72.8,1314007478.0
CHN,China (People's Republic of),2005,73.1,1321623490.0
CHN,China (People's Republic of),2006,73.4,1329209094.0
CHN,China (People's Republic of),2007,73.6,1336800506.0
CHN,China (People's Republic of),2008,73.9,1344415227.0
CHN,China (People's Republic of),2009,74.2,1352068091.0
CHN,China (People's Republic of),2010,74.5,1359755102.0
CHN,China (People's Republic of),2011,74.8,1367480264.0
CHN,China (People's Republic of),2012,75.1,1375198619.0
CHN,China (People's Republic of),2013,75.4,1382793212.0
CHN,China (People's Republic of),2014,75.7,1390110388.0
CHN,China (People's Republic of),2015,76.0,1397028553.0
CHN,China (People's Republic of),2016,76.3,1403500365.0
CHN,China (People's Republic of),2017,76.6,1409517397.0
CHN,China (People's Republic of),2018,76.8,1415045928.0
COL,Colombia,1964,57.0,18581974.0
COL,Colombia,1965,57.4,19144223.0
COL,Colombia,1966,57.8,19721462.0
COL,Colombia,1967,58.3,20311371.0
COL,Colombia,1968,58.7,20905059.0
COL,Colombia,1969,59.1,21490945.0
COL,Colombia,1970,59.6,22061215.0
COL,Colombia,1971,60.0,22611986.0
COL,Colombia,1972,60.4,23146803.0
COL,Colombia,1973,60.8,23674504.0
COL,Colombia,1974,61.2,24208021.0
COL,Colombia,1975,61.5,24756973.0
COL,Colombia,1976,62.1,25323406.0
COL,Colombia,1977,62.6,25905127.0
COL,Colombia,1978,63.1,26502166.0
COL,Colombia,1979,63.6,27113512.0
COL,Colombia,1980,64.0,27737900.0
COL,Colombia,1981,64.5,28375991.0
COL,Colombia,1982,65.0,29027162.0
COL,Colombia,1983,65.5,29687094.0
COL,Colombia,1984,66.0,30350086.0
COL,Colombia,1985,66.4,30802221.0
COL,Colombia,1986,66.6,31439997.0
COL,Colombia,1987,66.8,32096973.0
COL,Colombia,1988,67.0,32767110.0
COL,Colombia,1989,67.1,33446912.0
COL,Colombia,1990,67.3,34130022.0
COL,Colombia,1991,67.4,34830570.0
COL,Colombia,1992,67.5,35520940.0
COL,Colombia,1993,67.6,36207108.0
COL,Colombia,1994,68.2,36853905.0
COL,Colombia,1995,68.7,37472184.0
COL,Colombia,1996,69.2,38068050.0
COL,Colombia,1997,69.7,38635691.0
COL,Colombia,1998,70.1,39184456.0
COL,Colombia,1999,70.6,39730798.0
COL,Colombia,2000,71.0,40295563.0
COL,Colombia,2001,71.5,40813541.0
COL,Colombia,2002,71.9,41328824.0
COL,Colombia,2003,72.3,41848959.0
COL,Colombia,2004,72.7,42368489.0
COL,Colombia,2005,73.1,42888592.0
COL,Colombia,2006,73.3,43405956.0
COL,Colombia,2007,73.6,43926929.0
COL,Colombia,2008,73.9,44451147.0
COL,Colombia,2009,74.1,44978832.0
COL,Colombia,2010,74.3,45509584.0
COL,Colombia,2011,74.6,46044601.0
COL,Colombia,2012,74.8,46581823.0
COL,Colombia,2013,75.1,47121089.0
COL,Colombia,2014,75.3,47661787.0
COL,Colombia,2015,75.5,48203405.0
COL,Colombia,2016,75.8,48747708.0
COL,Colombia,2017,76.0,49291609.0
COL,Colombia,2018,76.5,49834240.0
CRI,Costa Rica,1964,63.3,1455625.0
CRI,Costa Rica,1965,63.9,1507565.0
CRI,Costa Rica,1966,64.5,1559922.0
CRI,Costa Rica,1967,65.0,1612363.0
CRI,Costa Rica,1968,65.5,1664202.0
CRI,Costa Rica,1969,66.0,1715441.0
CRI,Costa Rica,1970,66.5,1763665.0
CRI,Costa Rica,1971,67.0,1812029.0
CRI,Costa Rica,1972,67.5,1860528.0
CRI,Costa Rica,1973,68.1,1909614.0
CRI,Costa Rica,1974,68.6,1959976.0
CRI,Costa Rica,1975,69.2,2009819.0
CRI,Costa Rica,1976,69.8,2063320.0
CRI,Costa Rica,1977,70.4,2117790.0
CRI,Costa Rica,1978,71.0,2177452.0
CRI,Costa Rica,1979,71.6,2239890.0
CRI,Costa Rica,1980,72.2,2304094.0
CRI,Costa Rica,1981,72.8,2370060.0
CRI,Costa Rica,1982,73.3,2437231.0
CRI,Costa Rica,1983,73.8,2505453.0
CRI,Costa Rica,1984,74.2,2573769.0
CRI,Costa Rica,1985,74.5,2646142.0
CRI,Costa Rica,1986,74.8,2726063.0
CRI,Costa Rica,1987,75.1,2804079.0
CRI,Costa Rica,1988,75.3,2878888.0
CRI,Costa Rica,1989,75.5,2955335.0
CRI,Costa Rica,1990,75.7,3029336.0
CRI,Costa Rica,1991,75.9,3101536.0
CRI,Costa Rica,1992,76.1,3170537.0
CRI,Costa Rica,1993,76.3,3239868.0
CRI,Costa Rica,1994,76.4,3334223.0
CRI,Costa Rica,1995,76.6,3428278.0
CRI,Costa Rica,1996,76.8,3520866.0
CRI,Costa Rica,1997,77.0,3611224.0
CRI,Costa Rica,1998,77.2,3699939.0
CRI,Costa Rica,1999,77.3,3786841.0
CRI,Costa Rica,2000,77.5,3872349.0
CRI,Costa Rica,2001,77.6,3953393.0
CRI,Costa Rica,2002,77.8,4022431.0
CRI,Costa Rica,2003,77.9,4086405.0
CRI,Costa Rica,2004,78.0,4151823.0
CRI,Costa Rica,2005,78.1,4215248.0
CRI,Costa Rica,2006,78.3,4278656.0
CRI,Costa Rica,2007,78.4,4340390.0
CRI,Costa Rica,2008,78.5,4404090.0
CRI,Costa Rica,2009,78.7,4469337.0
CRI,Costa Rica,2010,78.8,4533894.0
CRI,Costa Rica,2011,79.1,4592149.0
CRI,Costa Rica,2012,79.4,4652459.0
CRI,Costa Rica,2013,79.6,4713168.0
CRI,Costa Rica,2014,79.8,4773130.0
CRI,Costa Rica,2015,79.9,4832234.0
CRI,Costa Rica,2016,80.1,4890379.0
CRI,Costa Rica,2017,80.2,4947490.0
CRI,Costa Rica,2018,80.4,5003402.0
,Croatia,1964,65.31290322580645,4304984.0
,Croatia,1965,65.55161290322582,4328920.0
,Croatia,1966,66.05625,4350815.0
,Croatia,1967,66.396875,4370856.0
,Croatia,1968,66.66363636363637,4389321.0
,Croatia,1969,66.69687499999998,4406607.0
,Croatia,1970,67.49743589743589,4423073.0
,Croatia,1971,67.93750000000003,4438818.0
,Croatia,1972,67.98648648648648,4453985.0
,Croatia,1973,68.22972972972973,4469035.0
,Croatia,1974,68.62894736842104,4484521.0
,Croatia,1975,68.99487179487178,4500868.0
,Croatia,1976,69.4125,4518103.0
,Croatia,1977,69.72051282051282,4536198.0
,Croatia,1978,69.96000000000001,4555413.0
,Croatia,1979,70.25750000000001,4576030.0
,Croatia,1980,70.64047619047618,4598126.0
,Croatia,1981,70.94523809523811,4621418.0
,Croatia,1982,71.26279069767442,4645409.0
,Croatia,1983,71.37380952380954,4669614.0
,Croatia,1984,71.6857142857143,4693432.0
,Croatia,1985,71.94651162790699,4716117.0
,Croatia,1986,72.32558139534882,4737949.0
,Croatia,1987,72.61860465116278,4758152.0
,Croatia,1988,72.83023255813954,4773683.0
,Croatia,1989,73.0093023255814,4780627.0
,Croatia,1990,73.19534883720932,4776374.0
,Croatia,1991,73.3325581395349,4760003.0
,Croatia,1992,73.53023255813952,4732864.0
,Croatia,1993,73.57906976744184,4697536.0
,Croatia,1994,73.84883720930233,4657799.0
,Croatia,1995,73.97441860465115,4616762.0
,Croatia,1996,74.35813953488372,4574853.0
,Croatia,1997,74.63720930232556,4532298.0
,Croatia,1998,74.83720930232558,4491742.0
,Croatia,1999,74.99534883720929,4456298.0
,Croatia,2000,75.27441860465116,4428069.0
,Croatia,2001,75.54418604651163,4300450.0
,Croatia,2002,75.57954545454548,4305443.0
,Croatia,2003,75.72954545454546,4305553.0
,Croatia,2004,76.17045454545453,4308296.0
,Croatia,2005,76.33181818181816,4311674.0
,Croatia,2006,76.67727272727275,4313016.0
,Croatia,2007,76.88409090909089,4312751.0
,Croatia,2008,77.23409090909091,4310884.0
,Croatia,2009,77.5318181818182,4306315.0
,Croatia,2010,77.81590909090909,4296353.0
,Croatia,2011,78.14772727272724,4282913.0
,Croatia,2012,78.30454545454546,4269063.0
,Croatia,2013,78.64318181818182,4254469.0
,Croatia,2014,78.97272727272728,4238389.0
,Croatia,2015,78.95681818181819,4203604.0
,Croatia,2016,79.21363636363637,4174349.0
,Croatia,2017,79.34090909090908,4124531.0
,Croatia,2018,79.48636363636366,4080666.0
,Cyprus,1964,65.31290322580645,578627.0
,Cyprus,1965,65.55161290322582,580966.0
,Cyprus,1966,66.05625,585308.0
,Cyprus,1967,66.396875,591308.0
,Cyprus,1968,66.66363636363637,598493.0
,Cyprus,1969,66.69687499999998,606113.0
,Cyprus,1970,67.49743589743589,613621.0
,Cyprus,1971,67.93750000000003,620859.0
,Cyprus,1972,67.98648648648648,628002.0
,Cyprus,1973,68.22972972972973,635111.0
,Cyprus,1974,68.62894736842104,642339.0
,Cyprus,1975,68.99487179487178,649755.0
,Cyprus,1976,69.4125,657534.0
,Cyprus,1977,69.72051282051282,665528.0
,Cyprus,1978,69.96000000000001,673251.0
,Cyprus,1979,70.25750000000001,680011.0
,Cyprus,1980,70.64047619047618,685406.0
,Cyprus,1981,70.94523809523811,689173.0
,Cyprus,1982,71.26279069767442,523734.0
,Cyprus,1983,71.37380952380954,528071.0
,Cyprus,1984,71.6857142857143,534958.0
,Cyprus,1985,71.94651162790699,541502.0
,Cyprus,1986,72.32558139534882,547747.0
,Cyprus,1987,72.61860465116278,553736.0
,Cyprus,1988,72.83023255813954,559639.0
,Cyprus,1989,73.0093023255814,567674.0
,Cyprus,1990,73.19534883720932,579898.0
,Cyprus,1991,73.3325581395349,595105.0
,Cyprus,1992,73.53023255813952,611151.0
,Cyprus,1993,73.57906976744184,626087.0
,Cyprus,1994,73.84883720930233,639170.0
,Cyprus,1995,73.97441860465115,650860.0
,Cyprus,1996,74.35813953488372,661326.0
,Cyprus,1997,74.63720930232556,670764.0
,Cyprus,1998,74.83720930232558,679042.0
,Cyprus,1999,74.99534883720929,686675.0
,Cyprus,2000,75.27441860465116,694020.0
,Cyprus,2001,75.54418604651163,701537.0
,Cyprus,2002,75.57954545454548,709631.0
,Cyprus,2003,75.72954545454546,718305.0
,Cyprus,2004,76.17045454545453,727977.0
,Cyprus,2005,76.33181818181816,738541.0
,Cyprus,2006,76.67727272727275,750964.0
,Cyprus,2007,76.88409090909089,767128.0
,Cyprus,2008,77.23409090909091,786630.0
,Cyprus,2009,77.5318181818182,808038.0
,Cyprus,2010,77.81590909090909,829444.0
,Cyprus,2011,78.14772727272724,850882.0
,Cyprus,2012,78.30454545454546,863945.0
,Cyprus,2013,78.64318181818182,861938.0
,Cyprus,2014,78.97272727272728,852511.0
,Cyprus,2015,78.95681818181819,847662.0
,Cyprus,2016,79.21363636363637,851559.0
,Cyprus,2017,79.34090909090908,859520.0
,Cyprus,2018,79.48636363636366,869006.0
EST,Estonia,1964,70.3,1275437.0
EST,Estonia,1965,70.3,1290396.0
EST,Estonia,1966,70.4,1304987.0
EST,Estonia,1967,70.6,1319245.0
EST,Estonia,1968,70.2,1333176.0
EST,Estonia,1969,69.9,1346818.0
EST,Estonia,1970,70.0,1360076.0
EST,Estonia,1971,70.3,1376955.0
EST,Estonia,1972,70.1,1392518.0
EST,Estonia,1973,70.4,1405951.0
EST,Estonia,1974,70.5,1418169.0
EST,Estonia,1975,69.9,1429352.0
EST,Estonia,1976,69.5,1439576.0
EST,Estonia,1977,69.6,1450211.0
EST,Estonia,1978,69.4,1460188.0
EST,Estonia,1979,69.2,1468333.0
EST,Estonia,1980,69.3,1477219.0
EST,Estonia,1981,69.1,1487666.0
EST,Estonia,1982,69.7,1498414.0
EST,Estonia,1983,69.6,1508745.0
EST,Estonia,1984,69.5,1518617.0
EST,Estonia,1985,69.6,1528781.0
EST,Estonia,1986,70.7,1540190.0
EST,Estonia,1987,70.7,1552221.0
EST,Estonia,1988,70.8,1561900.0
EST,Estonia,1989,70.3,1568131.0
EST,Estonia,1990,69.8,1569174.0
EST,Estonia,1991,69.7,1561314.0
EST,Estonia,1992,69.1,1533091.0
EST,Estonia,1993,68.2,1494128.0
EST,Estonia,1994,66.8,1462514.0
EST,Estonia,1995,67.9,1436634.0
EST,Estonia,1996,69.9,1415594.0
EST,Estonia,1997,70.1,1399535.0
EST,Estonia,1998,69.7,1386156.0
EST,Estonia,1999,70.6,1375654.0
EST,Estonia,2000,71.0,1396985.0
EST,Estonia,2001,70.9,1388115.0
EST,Estonia,2002,71.4,1379350.0
EST,Estonia,2003,71.8,1370720.0
EST,Estonia,2004,72.4,1362550.0
EST,Estonia,2005,72.9,1354775.0
EST,Estonia,2006,73.1,1346810.0
EST,Estonia,2007,73.2,1340680.0
EST,Estonia,2008,74.2,1337090.0
EST,Estonia,2009,75.2,1334515.0
EST,Estonia,2010,75.9,1331475.0
EST,Estonia,2011,76.4,1327439.0
EST,Estonia,2012,76.5,1322696.0
EST,Estonia,2013,77.3,1317997.0
EST,Estonia,2014,77.2,1314545.0
EST,Estonia,2015,77.7,1314608.0
EST,Estonia,2016,77.8,1315790.0
EST,Estonia,2017,78.2,1317384.0
EST,Estonia,2018,78.4,1321977.0
IND,India,1964,43.9,487484535.0
IND,India,1965,44.5,497702365.0
IND,India,1966,45.1,508161935.0
IND,India,1967,45.8,518889779.0
IND,India,1968,46.4,529967317.0
IND,India,1969,47.1,541505076.0
IND,India,1970,47.7,553578513.0
IND,India,1971,48.4,566224812.0
IND,India,1972,49.1,579411513.0
IND,India,1973,49.7,593058926.0
IND,India,1974,50.4,607050255.0
IND,India,1975,51.0,621301720.0
IND,India,1976,51.6,635771734.0
IND,India,1977,52.2,650485030.0
IND,India,1978,52.8,665502284.0
IND,India,1979,53.3,680915804.0
IND,India,1980,53.8,696783517.0
IND,India,1981,54.3,713118032.0
IND,India,1982,54.7,729868013.0
IND,India,1983,55.1,746949067.0
IND,India,1984,55.5,764245202.0
IND,India,1985,55.8,781666671.0
IND,India,1986,56.2,799181436.0
IND,India,1987,56.6,816792741.0
IND,India,1988,57.0,834489322.0
IND,India,1989,57.4,852270034.0
IND,India,1990,57.9,870133480.0
IND,India,1991,58.4,888054875.0
IND,India,1992,58.9,906021106.0
IND,India,1993,59.4,924057817.0
IND,India,1994,59.9,942204249.0
IND,India,1995,60.3,960482795.0
IND,India,1996,60.8,978893217.0
IND,India,1997,61.3,997405318.0
IND,India,1998,61.7,1015974042.0
IND,India,1999,62.1,1034539214.0
IND,India,2000,62.5,1053050912.0
IND,India,2001,62.9,1071477855.0
IND,India,2002,63.3,1089807112.0
IND,India,2003,63.7,1108027848.0
IND,India,2004,64.1,1126135777.0
IND,India,2005,64.5,1144118674.0
IND,India,2006,64.9,1161977719.0
IND,India,2007,65.4,1179681239.0
IND,India,2008,65.8,1197146906.0
IND,India,2009,66.3,1214270132.0
IND,India,2010,66.7,1230980691.0
IND,India,2011,67.2,1247236029.0
IND,India,2012,67.6,1263065852.0
IND,India,2013,68.0,1278562207.0
IND,India,2014,68.3,1293859294.0
IND,India,2015,68.7,1309053980.0
IND,India,2016,68.9,1324171354.0
IND,India,2017,69.2,1339180127.0
IND,India,2018,69.5,1354051854.0
IDN,Indonesia,1964,49.1,97638029.0
IDN,Indonesia,1965,49.7,100308894.0
IDN,Indonesia,1966,50.3,103067354.0
IDN,Indonesia,1967,50.8,105907403.0
IDN,Indonesia,1968,51.4,108821564.0
IDN,Indonesia,1969,52.0,111800091.0
IDN,Indonesia,1970,52.6,114834780.0
IDN,Indonesia,1971,53.2,117921998.0
IDN,Indonesia,1972,53.8,121059513.0
IDN,Indonesia,1973,54.3,124242298.0
IDN,Indonesia,1974,54.9,127465231.0
IDN,Indonesia,1975,55.4,130724115.0
IDN,Indonesia,1976,56.0,134010690.0
IDN,Indonesia,1977,56.5,137322118.0
IDN,Indonesia,1978,57.0,140665856.0
IDN,Indonesia,1979,57.5,144053518.0
IDN,Indonesia,1980,58.0,147490365.0
IDN,Indonesia,1981,58.5,150978840.0
IDN,Indonesia,1982,59.0,154506265.0
IDN,Indonesia,1983,59.4,158044343.0
IDN,Indonesia,1984,59.9,161555583.0
IDN,Indonesia,1985,60.3,165012196.0
IDN,Indonesia,1986,60.7,168402025.0
IDN,Indonesia,1987,61.1,171728917.0
IDN,Indonesia,1988,61.5,175000916.0
IDN,Indonesia,1989,61.9,178233223.0
IDN,Indonesia,1990,62.3,181436821.0
IDN,Indonesia,1991,62.7,184615979.0
IDN,Indonesia,1992,63.1,187766086.0
IDN,Indonesia,1993,63.5,190879523.0
IDN,Indonesia,1994,63.9,193945272.0
IDN,Indonesia,1995,64.3,196957849.0
IDN,Indonesia,1996,64.6,199914831.0
IDN,Indonesia,1997,65.0,202826465.0
IDN,Indonesia,1998,65.2,205715544.0
IDN,Indonesia,1999,65.5,208612556.0
IDN,Indonesia,2000,65.8,211540429.0
IDN,Indonesia,2001,66.0,214506502.0
IDN,Indonesia,2002,66.3,217508059.0
IDN,Indonesia,2003,66.6,220545214.0
IDN,Indonesia,2004,67.0,223614649.0
IDN,Indonesia,2005,67.3,226712730.0
IDN,Indonesia,2006,67.7,229838202.0
IDN,Indonesia,2007,68.1,232989141.0
IDN,Indonesia,2008,68.5,236159276.0
IDN,Indonesia,2009,68.9,239340478.0
IDN,Indonesia,2010,69.2,238518800.0
IDN,Indonesia,2011,69.6,241990700.0
IDN,Indonesia,2012,69.9,245425200.0
IDN,Indonesia,2013,70.2,248818100.0
IDN,Indonesia,2014,70.5,252164800.0
IDN,Indonesia,2015,70.8,255461700.0
IDN,Indonesia,2016,71.1,258705000.0
IDN,Indonesia,2017,71.3,261890900.0
IDN,Indonesia,2018,71.6,265015300.0
,Israel,1964,65.31290322580645,2525600.0
,Israel,1965,65.55161290322582,2598400.0
,Israel,1966,66.05625,2657400.0
,Israel,1967,66.396875,2708000.0
,Israel,1968,66.66363636363637,2806700.0
,Israel,1969,66.69687499999998,2879100.0
,Israel,1970,67.49743589743589,2958200.0
ISR,Israel,1971,71.8,3045600.0
ISR,Israel,1972,71.5,3225000.0
ISR,Israel,1973,71.7,3277900.0
ISR,Israel,1974,71.7,3377200.0
ISR,Israel,1975,72.1,3455300.0
ISR,Israel,1976,73.0,3533100.0
ISR,Israel,1977,73.0,3613000.0
ISR,Israel,1978,73.3,3692600.0
ISR,Israel,1979,73.6,3786400.0
ISR,Israel,1980,73.9,3877700.0
ISR,Israel,1981,74.3,3949800.0
ISR,Israel,1982,74.2,4020700.0
ISR,Israel,1983,74.5,4106100.0
ISR,Israel,1984,74.9,4159100.0
ISR,Israel,1985,75.3,4233000.0
ISR,Israel,1986,75.0,4298800.0
ISR,Israel,1987,75.3,4368900.0
ISR,Israel,1988,75.7,4441700.0
ISR,Israel,1989,76.4,4518200.0
ISR,Israel,1990,76.7,4660200.0
ISR,Israel,1991,76.8,4949100.0
ISR,Israel,1992,76.6,5123500.0
ISR,Israel,1993,77.2,5261400.0
ISR,Israel,1994,77.5,5399300.0
ISR,Israel,1995,77.5,5544900.0
ISR,Israel,1996,78.2,5685100.0
ISR,Israel,1997,78.1,5828900.0
ISR,Israel,1998,78.2,5970700.0
ISR,Israel,1999,78.5,6125300.0
ISR,Israel,2000,78.8,6289200.0
ISR,Israel,2001,79.3,6439000.0
ISR,Israel,2002,79.5,6570000.0
ISR,Israel,2003,79.7,6689700.0
ISR,Israel,2004,80.2,6809000.0
ISR,Israel,2005,80.2,6930128.0
ISR,Israel,2006,80.6,7053707.0
ISR,Israel,2007,80.6,7180115.0
ISR,Israel,2008,81.0,7308795.0
ISR,Israel,2009,81.5,7485565.0
ISR,Israel,2010,81.7,7623561.0
ISR,Israel,2011,81.7,7765832.0
ISR,Israel,2012,81.8,7910525.0
ISR,Israel,2013,82.1,8059456.0
ISR,Israel,2014,82.2,8215668.0
ISR,Israel,2015,82.1,8380149.0
ISR,Israel,2016,82.5,8546009.0
ISR,Israel,2017,82.6,8713300.0
ISR,Israel,2018,82.9,8872943.0
,Latvia,1964,65.31290322580645,2240945.0
,Latvia,1965,65.55161290322582,2266941.0
,Latvia,1966,66.05625,2291465.0
,Latvia,1967,66.396875,2314500.0
,Latvia,1968,66.66363636363637,2336322.0
,Latvia,1969,66.69687499999998,2357395.0
,Latvia,1970,67.49743589743589,2359164.0
,Latvia,1971,67.93750000000003,2376389.0
,Latvia,1972,67.98648648648648,2395674.0
,Latvia,1973,68.22972972972973,2415819.0
,Latvia,1974,68.62894736842104,2437186.0
,Latvia,1975,68.99487179487178,2456130.0
,Latvia,1976,69.4125,2470989.0
,Latvia,1977,69.72051282051282,2485073.0
,Latvia,1978,69.96000000000001,2497921.0
,Latvia,1979,70.25750000000001,2505953.0
,Latvia,1980,70.64047619047618,2511701.0
,Latvia,1981,70.94523809523811,2519421.0
,Latvia,1982,71.26279069767442,2531080.0
,Latvia,1983,71.37380952380954,2546011.0
,Latvia,1984,71.6857142857143,2562047.0
,Latvia,1985,71.94651162790699,2578873.0
,Latvia,1986,72.32558139534882,2599892.0
,Latvia,1987,72.61860465116278,2626583.0
,Latvia,1988,72.83023255813954,2653434.0
,Latvia,1989,73.0093023255814,2666955.0
,Latvia,1990,73.19534883720932,2663146.0
,Latvia,1991,73.3325581395349,2650581.0
,Latvia,1992,73.53023255813952,2614338.0
,Latvia,1993,73.57906976744184,2563289.0
,Latvia,1994,73.84883720930233,2520742.0
,Latvia,1995,73.97441860465115,2485054.0
,Latvia,1996,74.35813953488372,2457226.0
,Latvia,1997,74.63720930232556,2432851.0
,Latvia,1998,74.83720930232558,2410027.0
,Latvia,1999,74.99534883720929,2390477.0
,Latvia,2000,75.27441860465116,2367549.0
,Latvia,2001,75.54418604651163,2337172.0
LVA,Latvia,2002,70.1,2310176.0
LVA,Latvia,2003,70.5,2287955.0
LVA,Latvia,2004,70.8,2263123.0
LVA,Latvia,2005,70.6,2238799.0
LVA,Latvia,2006,70.6,2218351.0
LVA,Latvia,2007,70.8,2200325.0
LVA,Latvia,2008,72.0,2177324.0
LVA,Latvia,2009,72.6,2141668.0
LVA,Latvia,2010,73.0,2097553.0
LVA,Latvia,2011,73.7,2059710.0
LVA,Latvia,2012,73.9,2034324.0
LVA,Latvia,2013,74.1,2012647.0
LVA,Latvia,2014,74.3,1993785.0
LVA,Latvia,2015,74.6,1977523.0
LVA,Latvia,2016,74.7,1959535.0
LVA,Latvia,2017,74.8,1942247.0
LVA,Latvia,2018,74.9,1927170.0
,Lithuania,1964,65.31290322580645,2927380.0
,Lithuania,1965,65.55161290322582,2966162.0
,Lithuania,1966,66.05625,3002790.0
,Lithuania,1967,66.396875,3037440.0
,Lithuania,1968,66.66363636363637,3070690.0
,Lithuania,1969,66.69687499999998,3103511.0
LTU,Lithuania,1970,70.9,3139689.0
LTU,Lithuania,1971,71.9,3179041.0
LTU,Lithuania,1972,71.2,3213622.0
LTU,Lithuania,1973,71.5,3244438.0
LTU,Lithuania,1974,71.4,3273894.0
LTU,Lithuania,1975,71.0,3301652.0
LTU,Lithuania,1976,71.0,3328664.0
LTU,Lithuania,1977,70.9,3355036.0
LTU,Lithuania,1978,70.6,3379514.0
LTU,Lithuania,1979,70.5,3397842.0
LTU,Lithuania,1980,70.4,3413202.0
LTU,Lithuania,1981,70.4,3432947.0
LTU,Lithuania,1982,70.8,3457179.0
LTU,Lithuania,1983,70.7,3485192.0
LTU,Lithuania,1984,70.2,3514205.0
LTU,Lithuania,1985,70.5,3544543.0
LTU,Lithuania,1986,72.1,3578914.0
LTU,Lithuania,1987,72.0,3616367.0
LTU,Lithuania,1988,71.9,3655049.0
LTU,Lithuania,1989,71.6,3684255.0
LTU,Lithuania,1990,71.4,3697838.0
LTU,Lithuania,1991,70.6,3704134.0
LTU,Lithuania,1992,70.4,3700114.0
LTU,Lithuania,1993,69.1,3682613.0
LTU,Lithuania,1994,68.7,3657144.0
LTU,Lithuania,1995,69.2,3629102.0
LTU,Lithuania,1996,70.3,3601613.0
LTU,Lithuania,1997,71.1,3575137.0
LTU,Lithuania,1998,71.4,3549331.0
LTU,Lithuania,1999,71.7,3524237.0
LTU,Lithuania,2000,72.1,3499534.0
LTU,Lithuania,2001,71.7,3470817.0
LTU,Lithuania,2002,71.8,3443066.0
LTU,Lithuania,2003,72.1,3415209.0
LTU,Lithuania,2004,72.0,3377073.0
LTU,Lithuania,2005,71.3,3322525.0
LTU,Lithuania,2006,71.1,3269903.0
LTU,Lithuania,2007,70.9,3231297.0
LTU,Lithuania,2008,71.8,3198234.0
LTU,Lithuania,2009,72.9,3162911.0
LTU,Lithuania,2010,73.3,3097292.0
LTU,Lithuania,2011,73.7,3028119.0
LTU,Lithuania,2012,74.0,2987773.0
LTU,Lithuania,2013,74.1,2957689.0
LTU,Lithuania,2014,74.7,2932366.0
LTU,Lithuania,2015,74.5,2904908.0
LTU,Lithuania,2016,74.8,2868234.0
LTU,Lithuania,2017,75.6,2828398.0
LTU,Lithuania,2018,75.8,2801541.0
,Malta,1964,65.31290322580645,319588.0
,Malta,1965,65.55161290322582,321019.0
,Malta,1966,66.05625,321606.0
,Malta,1967,66.396875,321508.0
,Malta,1968,66.66363636363637,320979.0
,Malta,1969,66.69687499999998,320414.0
,Malta,1970,67.49743589743589,320086.0
,Malta,1971,67.93750000000003,320078.0
,Malta,1972,67.98648648648648,320317.0
,Malta,1973,68.22972972972973,320854.0
,Malta,1974,68.62894736842104,321683.0
,Malta,1975,68.99487179487178,322821.0
,Malta,1976,69.4125,324279.0
,Malta,1977,69.72051282051282,326079.0
,Malta,1978,69.96000000000001,328201.0
,Malta,1979,70.25750000000001,330611.0
,Malta,1980,70.64047619047618,333274.0
,Malta,1981,70.94523809523811,336193.0
,Malta,1982,71.26279069767442,339342.0
,Malta,1983,71.37380952380954,342628.0
,Malta,1984,71.6857142857143,330593.0
,Malta,1985,71.94651162790699,336452.0
,Malta,1986,72.32558139534882,342121.0
,Malta,1987,72.61860465116278,344485.0
,Malta,1988,72.83023255813954,347325.0
,Malta,1989,73.0093023255814,350722.0
,Malta,1990,73.19534883720932,354170.0
,Malta,1991,73.3325581395349,357727.0
,Malta,1992,73.53023255813952,361260.0
,Malta,1993,73.57906976744184,364704.0
,Malta,1994,73.84883720930233,367941.0
,Malta,1995,73.97441860465115,370433.0
,Malta,1996,74.35813953488372,372687.0
,Malta,1997,74.63720930232556,375236.0
,Malta,1998,74.83720930232558,377516.0
,Malta,1999,74.99534883720929,379360.0
,Malta,2000,75.27441860465116,385808.0
,Malta,2001,75.54418604651163,393028.0
,Malta,2002,75.57954545454548,395969.0
,Malta,2003,75.72954545454546,398582.0
,Malta,2004,76.17045454545453,401263.0
,Malta,2005,76.33181818181816,403825.0
,Malta,2006,76.67727272727275,405311.0
,Malta,2007,76.88409090909089,406725.0
,Malta,2008,77.23409090909091,409375.0
,Malta,2009,77.5318181818182,412475.0
,Malta,2010,77.81590909090909,414512.0
,Malta,2011,78.14772727272724,416263.0
,Malta,2012,78.30454545454546,420027.0
,Malta,2013,78.64318181818182,425966.0
,Malta,2014,78.97272727272728,434551.0
,Malta,2015,78.95681818181819,445053.0
,Malta,2016,79.21363636363637,455355.0
,Malta,2017,79.34090909090908,468005.0
,Malta,2018,79.48636363636366,483793.0
,Romania,1964,65.31290322580645,19207135.0
,Romania,1965,65.55161290322582,19379568.0
,Romania,1966,66.05625,19582327.0
,Romania,1967,66.396875,19810585.0
,Romania,1968,66.66363636363637,19799831.0
,Romania,1969,66.69687499999998,20009141.0
,Romania,1970,67.49743589743589,20250396.0
,Romania,1971,67.93750000000003,20461575.0
,Romania,1972,67.98648648648648,20657956.0
,Romania,1973,68.22972972972973,20835682.0
,Romania,1974,68.62894736842104,21029428.0
,Romania,1975,68.99487179487178,21293586.0
,Romania,1976,69.4125,21551631.0
,Romania,1977,69.72051282051282,21756097.0
